videoid,auto,sub
Ae3xOFtAWp8,True,False
yS20me6SWn8,False,False
y41ssXGUsdk,True,False
0vboJ9mTwuY,False,False
sWgGP6e9VBg,True,False
GyHZfXRjFDU,False,False
CrGCpCeVhx4,False,False
xDYeUif7VHA,False,False
iHu6BdKPYTg,True,False
DOLMKhTxDLA,True,False
H19jByxrqlw,False,False
SvzD_Qt_6Q4,False,False
X3V0cZ4vgro,False,False
f7Q_VyJGCNo,False,False
siwNvN1L_8A,True,False
jL-pVcEsgh4,True,False
hMbooM_2CcM,True,False
RPyZ7duv68Q,True,False
syenVK69-gQ,True,False
XpGpn_fV8LU,False,False
siU-jYA5cn4,True,False
xRAPj6bJjA8,False,False
KxKK8jWx3FI,False,False
GVg4PtcWPeI,True,False
rwyFp_GsZOk,True,False
UY3x1nJmi3c,True,False
3aMuMQjZ600,True,False
QIFIY_oHlMg,True,False
Q9MSPM3JUrg,False,False
ApzqXF3447E,True,False
El9r9wCmyss,False,False
z3HMbLoEJAc,True,False
5eYUxXjYQDk,True,False
tMpSu2hp0xY,True,False
nqeb_Nzrupk,True,False
zzsEpmt_MDI,True,False
wF7WG8eDCt8,True,False
Dt0HpYBz8og,True,False
xM_S9Nkso-U,True,False
mFcWDApHANw,False,False
eeoTFWeXGF4,True,False
v3Yi0tc_p18,False,False
1xIu9iZxZo4,True,False
nfSHL2_alFc,False,False
637DaRrHLI4,True,False
edjR3gNDWXA,False,False
sg_RzwPZdpk,True,False
8eQjl2Br-XY,True,False
dbO1NB6-JSI,True,False
TTkwGgYRGHI,True,False
-Y0I-vVLBVQ,True,False
Dz3OXyazPQY,True,False
26Nt4ZCB7j8,False,False
F7E1TrzqyKQ,False,False
iOxzG3jjFkY,True,False
KwxUIsDxKiY,True,False
3NDAhTvYG2Y,False,False
DsCwlpwVhug,False,False
oexphlHSWnk,True,False
nge-d-1V00s,True,False
uJS2auXg8Ms,False,False
iIehRysdhhQ,True,False
iXdQdgAxmF4,True,False
C17fUnxRCn8,True,False
Q5NfE8XPfAE,False,False
8Lm-6otFJ-w,False,False
YDhImjPxbzM,False,False
DMFksL4Tmmg,True,False
c9yAVvO7RWA,True,False
ZTQPVI9ac2k,False,False
7OR069Xofk8,False,False
UlFhx26r6hg,False,False
fEECYICJ4Dg,True,False
pe9D968BKYU,True,False
iIUHrV_oCR0,True,False
4dmYofpJnBI,False,False
wX78iKhInsc,True,False
YvT_gqs5ETk,False,False
SalsXW34zak,True,False
1iNBNLzt3EY,True,False
kBJ7LI0dB98,True,False
F2hc2FLOdhI,False,False
w7ZTNb9FlAs,True,False
bwdFeL-Fyvk,False,False
XOr9MP3_2d0,True,False
tvCxI40KubQ,False,False
i5vkRIr_-Ug,True,False
kinAEAcE-F8,True,True
aR5ubSR36aI,True,True
nMO7jXwp7vE,True,True
9eLfud4Ak0M,True,True
2Fn39ZD6Fng,True,True
wLtBGGX8GIk,False,False
iV9fxNi46zU,True,False
PCx8Xcm9l7U,True,False
jAJE62wP8G4,True,False
PvVdn6QNres,True,False
Ud3psboXIoo,False,False
oJtQth3bl5M,True,False
XTrnSJLXGBg,True,False
BKorP55Aqvg,True,False
tRWFwtS4Xq0,True,False
8jPQjjsBbIc,True,False
Rf1Y5o9FogA,False,False
O5BJVO3PDeQ,True,False
1FqXTCvDLeo,False,False
7-pWGzPf6uk,True,False
uYFewTzOY20,True,False
KRetMR9X0Bk,True,False
KRVrxyiaw5Y,True,False
9d48YufDs7E,True,False
TYjoSD8bXoQ,True,False
rxApeXQzdfM,False,False
We9ebnc4nv0,True,False
VxZCqwX3zEc,False,False
SAu2M2EUAsk,False,False
Jen6_mZMfg4,False,False
VmaC7abQCVY,True,False
0a0_uZRucJw,True,False
AtHPyIH37P8,True,False
VkP1HGb4Bzo,False,False
ythKn5-rLus,True,False
np9S_IJWsZ8,False,False
5PbwItjQf5Q,True,False
9HRTyQxt4dw,True,False
-FvX5k0Hots,True,False
rlU0g6mVJA8,True,False
G5I1bRnUJFY,True,False
tb_p9WQfGCc,True,False
rYeFOvyNk5w,True,False
G3565wn1eL0,True,False
-ylKXBAdBXo,True,False
5ktDMGtZCG0,True,False
n8QtfOEHd-E,True,False
TDvj96qLEZY,True,False
SxC5yyg_Qgk,True,False
K4M0b2BnRsQ,True,False
Z2u7UyH4maU,True,False
wSyR4Ys6iD0,True,False
ExFYoEy1HJ8,True,False
M65BfdKe2k8,True,False
Rf4arrCMQCs,True,False
vPUuHoHjS28,True,False
z5sLRmS8ZeU,True,False
5Uafl-8jG44,True,False
NqXu3SDZTYs,True,False
lfHHx1H-rO8,True,False
rTFjR46Tr0Q,True,False
yMlqTYJHqxc,True,False
IdrGmb9g4hI,False,False
o-f-eKwKsxs,False,False
_XewQgsjAxA,False,False
4kqPfRRIV1w,True,False
0WPAUCoPVSg,True,False
A2paC2sxmVU,True,False
MOWLrKS7DL0,True,False
IuMJuI8w_4g,False,False
FHpIri2hrPw,False,False
_UtCmDsdMZk,False,False
CWRWq6W3P5U,True,False
I5wVx5JAhNw,True,False
blPiP8Hy7eQ,True,False
E2GDfUAb_Zk,True,False
7lBA_FzrxLI,True,False
-QWCPqbzBN4,True,False
uLUcKFL248M,False,False
Kq3ih-mHv9w,True,False
8rDV3WDnCKw,False,False
_6celJIaqUc,False,False
kRCOKzThN-E,False,False
RlIsDrT5Qis,True,False
imOeBaJeMDw,False,False
phoj2NXr9aA,True,False
Pq6wBfNByjg,True,False
BD_gn0MTV8g,True,False
1ZIiN77tNvs,True,False
-wefFBt9K6g,True,False
F878ev1MW7c,False,False
GrUviyEl3l8,False,False
JGwEtz4BRTc,True,False
TqxNElShJhw,False,False
1aDbgBQkE1Q,False,False
9-7c-KnwFt8,True,False
4V_pqwGg4GM,False,False
K6tlNWcSfFk,True,False
cvr4CNqPhqQ,True,False
n3aR2LsGly0,True,False
IzFjYEG7WUo,True,False
NoEvM_IqB_g,True,False
Ff7PTbfxWLM,True,False
351TzBLqAeg,True,False
7vZ5NbhHTnc,True,False
Py5g9kJ1CV8,True,False
utsS_VstPxI,True,False
iWOBPlxPbpg,True,False
Dln56I8qoOg,True,False
TYFxa8DYxhQ,False,False
G2z8s9Hxilg,False,False
jGrRN3PePMc,True,False
DdJUk3g0Yrw,False,False
7fTI01UP7EQ,True,False
Qwk9m4NtCOo,False,False
0oESQmFwQbE,True,False
g1ivQC6HE3I,False,False
B2Iu3Up8TLQ,False,False
THyb-x0C350,True,False
0DuXjdkAYrg,True,False
CQgVyTMzEA0,False,False
iBppJx1JpD0,False,False
x7jrGIsIQUA,True,False
BB6y0d7qSXk,False,False
U7Si0TI1Zkk,False,False
t2jPUyAGw0Y,False,False
hF2I_r5jyf4,False,False
SeiJ8XaceGY,True,False
pX3ObKoc5C0,False,False
Q94o--bA1vs,True,False
iS_c3S1vPJY,False,False
bf5CgiwJ_Pc,True,False
NRGpR5961RI,False,False
1CkQLXNy6V0,True,False
e1izZ2OeDz4,False,False
mxAVyZ_P2X0,True,False
XuXtdE5267A,True,False
v2YoQ30UAvI,False,False
kuoLQ_LRaQU,False,False
aDsNVfPaanE,True,False
pSBIQgWE-9s,False,False
cVg1BuTMHvo,False,False
VyqXMDczkzY,False,False
Pl4JP_3OQ0A,True,False
tmisXIiDJU8,False,False
nwnLaRrcnGU,True,False
oU_WnZ6aTHs,False,False
22VNufdHIHY,True,False
8Eyr7Lw8m8c,True,False
DZMZrQSQnYo,False,False
3i6JOb7R_H0,True,False
HLQzN_VkSNw,False,False
iHG8ccp8FHA,True,False
kFgJP6KmGBQ,True,False
u-T_EIltlRY,True,False
LYXLqwXyJuA,True,False
qaZIxEOgHaU,True,False
yON8gtEXpLU,False,False
fpD8CtGbZ_k,False,False
3mu_V5_s8YI,False,False
zqE5DX-0wi0,False,False
Z5nEctCR0oo,False,False
8Aw57DRDTRI,True,False
QHssEff84SM,True,False
3icgJPyg1ro,False,False
evo74wMLjA0,False,False
aDbO4BhvkIA,True,False
3olRAz3Whs8,True,False
tXd3pphLQ7g,False,False
btMf5n1LjJw,False,False
8YJPJ9T2W9M,True,False
An1_ME-PhYA,True,False
IUQ9rG9DVdE,True,False
wRjjQCalf8A,True,False
rrNgLSEpShw,False,False
xtNsGT2MV0I,False,False
8rgnwJUDRmM,True,False
0rHPaOMHQXo,True,False
5ROgK3_tuTw,False,False
GiRBk5znWs4,True,False
A_bX5X2GmEA,True,False
LsUEqjJD1dc,True,False
Z4X7FPA_pK4,True,False
fkDrMOUa2Us,False,False
z0F_1u_7LX0,True,False
WfCQU_KCKbk,False,False
7lkrAHrH_XQ,False,False
yvUrKrmC4J8,True,False
HzXPDDlIBcM,True,False
RPnSpMjqGTc,False,False
JSPMfpbB40U,True,False
SqcY5gEhicA,True,False
nf-T_mIbJXM,False,False
tJtCeBYd2No,True,False
zZN23V8VziQ,True,False
N06pY8RE7v8,False,False
YVx4oME55Js,True,False
9hPABxI_hmQ,True,False
dp5b-I95Omg,False,False
XK7yxVx-JA4,True,False
LGFgrlmLpog,False,False
-AFbh-jsAVw,True,False
hRFLv29K__o,False,False
p8DNmuhG4Fo,False,False
2SFU3vIt7OE,False,False
xPJmJYf6nC8,False,False
PcPHVzEXdUw,False,False
MbrB-zwlZRo,True,False
rPinboB8DIY,False,False
2CNlwCDLYYc,False,False
uZp2LjzTpcI,True,False
K5py_faFpzs,True,False
Xs_hQjwmHQg,False,False
-6925WDNVfw,False,False
z1U_ILni33M,False,False
-F6Zkd9hwo4,False,False
eqyLUT_Nz0M,True,False
KsIeUCVO1vE,False,False
hq7YJAPoRCw,False,False
3NiV2sdFZQU,False,False
d17vJ98jn-o,False,False
XtolRzkL05k,True,False
QOElbLNaUuA,False,False
RbS7I7d7h-s,True,False
8u9LNhNs8CM,False,False
4MGgPZf8_S4,False,False
sxXH_6evRDs,True,False
Iz7hgW6gRXU,False,False
d4xgIjjkqPM,False,False
Nlm07a6dMw4,True,False
_FRJ92jtIFE,True,False
LCGSzL7-Oj4,True,False
jKBDBz_E9IQ,True,False
58DMUf2Tnrk,True,False
RR61wlO40HE,True,False
vdnctUOPgO8,False,False
FEyndkrUXHg,False,False
1cx2WRpR0TI,True,False
VbyuFaYCARs,True,False
F3xT4DpHL9k,True,False
50M31z2NQ4U,True,False
aWVaU_3Dny0,True,False
eGBQhfTgmjg,True,False
CF8XY9ZejSU,True,False
YAxCNTVOsRk,True,False
lbRASgvKgOc,True,False
2MULfWyp4cQ,False,False
5G9-oIhwZMw,False,False
sRnel-ajySk,True,False
zOyrJKZMvdk,True,False
lGssqWMLLU4,True,False
QQA_W5AVWUw,True,False
l7_9UuZ3qJM,True,False
BA02ISFxuaA,True,False
If1KCDqdLpQ,True,False
78Aj7YdbGto,True,False
jOZ6ZlJPEo0,False,False
gSoWJVAYdd8,True,False
H1K2l3yC-Uw,True,False
0p5UEdKTjk8,True,False
7Cdzc4WhOfc,True,False
JqQMFyiEyK0,True,False
W7jp5EC8U4Q,False,False
sI10-FgL_8c,False,False
P5P9gohhMgI,True,False
z7UfeAaPYQs,False,False
Jw6jp94yQoE,True,False
IXwsC_M21HU,False,False
9QJcqTsKKUk,True,False
Wksd2tI5S5o,True,False
T9igHuhILFc,True,False
_tqNOdopIZQ,True,False
ARBH0hmE_qI,True,False
Dy91d35diDo,True,False
UreMOLlPs9g,True,False
luqM9XSxny0,True,False
IjLoHgvBhCI,False,False
cUYzftE7ev8,False,False
zMUjE3TFSEA,False,False
Tumolz6UxD0,True,False
8_WZym7ZJXE,False,False
UMM6hhVc4bA,True,False
BlvKWEvKSi8,True,False
6VaAQ0ueEYE,True,False
OWGH_kRk0JI,True,False
Ldt-Z4sR8Sg,True,False
pB1nyP_O7II,False,False
1uQDtivofS8,False,False
NF4HPeEVfoY,True,False
s6HJZGNyCek,True,False
K7D17chTIfo,True,False
9pBob1hZwwk,True,False
xL4GwaDZmnM,False,False
CfNabwx-9oI,True,False
Hw_i4896Bw0,True,False
V-9BHQrOoEo,True,False
JU4yeuuBZY8,True,False
YQsbt7u3TBM,True,False
iNJZr122qPU,True,False
Hnnsuys9dog,True,False
50nXqyCmtek,True,False
tfEhQd8-Wg8,False,False
y-iIbd9aC3c,True,False
SXL44MPzwUY,False,False
bes1eIBka4E,True,False
6OI9lMM3tp0,True,False
PXGfh0fKhSQ,True,False
9PnlEEKQQ6A,False,False
xPROHu0iH1E,True,False
ZvdXrtPkvZ4,True,False
0YBdwgotMq8,True,False
3Am_BT_Gkts,True,False
_WzW5HtW6Kk,True,False
u1ExdcBNEkk,True,False
pE7YsHHDwnQ,True,False
Yu5HBnLpp04,True,False
JUUEXpikHP0,True,False
vapVNdZ0njs,True,False
o9KolqYfh1o,True,False
gjosBFPRGAI,True,False
ECFcZpF1JG4,True,False
WyG13w5W_OY,False,False
FvNWREdv8Dg,True,False
sjaRAmTM-Qw,True,False
crBMwKziraI,False,False
rXM2SXI_4p4,False,False
0CdmPYFO-Bo,True,False
awm06MDwg5o,True,False
bZoBceUeGGU,True,False
L3LUDl3cdgE,False,False
BMCavYWi83s,False,False
jeTf3FrAwEw,True,False
OnWiMcDjo9Y,True,False
S5mCg10MJeo,False,False
LXaNOKtaqjU,False,False
jQz3DGUZloY,False,False
PtZwHfkubyY,False,False
IYr-lvLSbE4,False,False
2y8tG5Sk6fs,False,False
0A9_E_7sEtE,False,False
IFWA1N5N6es,True,False
qNXX_b5XHjU,False,False
dP6fsmHrbaY,True,False
0V2uBCzeY3E,False,False
OeuIp5B5WGA,False,False
uDzHXYDkwJQ,True,False
ibe005bREgc,True,False
eGdppBDpsZ4,False,False
Wb-oHtbTGVA,False,False
TbjoCIpEsbc,False,False
5hyEfCq5dVg,True,False
4x2Bk5wyUSY,True,False
1Zku2bxikgI,False,False
6nyQxs6RPWg,True,False
rln0JzDcgfc,True,False
OMjTMybsZvo,False,False
CXZic7kDUW0,False,False
2fC6N04LIFs,False,False
OnJZBK9c36Q,False,False
cJq0jkKl2po,True,False
jWQrzx1XLW8,True,False
yxNO9kmBRlY,False,False
7snVImzxViw,True,False
fjm1KorU8y0,True,False
ugosyh3-v1M,True,False
nee0KNrJN2w,True,False
klHF2IJ05mU,True,False
AcdYlqyjKIc,False,False
-V83Uw-1-7s,True,False
dDmAuhow3-A,False,False
PGY_tQmEITI,True,False
k56H2e9LMEg,False,False
OcD4bn6ZGCk,False,False
6xrC6USTV5g,True,False
7an9TBapx6M,True,False
ncSp7BImmYM,False,False
cTSGSze0t2k,True,False
yjR9frSoQs4,True,False
zy4kx1SCbcc,True,False
Z7gMOm-gfsk,True,False
I1khpgHGkF0,False,False
WseYAOgVVKk,False,False
PK_EB4CyQ68,True,False
N0muYfqTJDA,True,False
WtXDD7OCRsI,False,False
EiOF-_RUuGo,True,False
oHZ-jTOj4_k,False,False
EPEW6KycGCg,True,False
o4Nl7bfC4ps,False,False
r_FnzJ0AJNM,False,False
zjBtSswqVc4,False,False
4vmX5R9r4SA,True,False
y2I3mLcpjWg,True,False
fPzqMEQagEY,True,False
qWyLtYrTLYo,True,False
-zn3nRI3kuY,True,False
3ilY3nTQzmg,False,False
Pvv6vsmJqVk,False,False
qAVCu224nQE,False,False
YEFABatZ9MU,False,False
MYeNnhnrUK0,False,False
MPPaLQzW244,False,False
50Yn37wBNTk,False,False
HfL98DVqjz4,True,False
eMk-rWizrOo,False,False
CjEP_m72FgM,True,False
rsn6eEQt6qw,False,False
FhMOPI08qeY,True,False
nl7mJuoE2uc,False,False
w-6-SSLDrrk,True,False
rbBS3ix0gvI,False,False
1a-vZN5rbaw,False,False
2LpskyeI2pQ,True,False
71EgR2O_OIo,True,False
M30H13wFF2g,False,False
PMyf6giPBvU,False,False
5bUR7d9_mqE,True,False
w06A_84-x94,False,False
Ta8f8CtlIAk,True,False
o7Zswi_Ly_k,True,False
8Vo9jyptK6g,True,False
GcUEAcdQLRU,True,False
LI6xOSvhNiw,False,False
XSW5DGHyxok,False,False
4RwQQKLlb3o,False,False
atUdAbjPj0U,False,False
PLcBl5kRYNI,True,False
NiAbo56_xZI,False,False
vWgE7IRpYwQ,False,False
XWcFarM-UW4,False,False
BsB-SfCinQs,False,False
Z0uegG-7Uxs,False,False
9PEFQvDKMPM,False,False
f5Z4NEo12sY,True,False
O_QBrxISCz0,False,False
Wglp30DyA0U,False,False
z98KoJkgSi4,False,False
ZxXk1oQJKxk,False,False
ZwVyUNgtm04,False,False
196Xi14ZJQY,False,False
v3Ui4uXhxv4,False,False
JoY4zFXtivs,False,False
RQxHYZXFOtM,False,False
IB1NP21O4Z8,True,False
T1iTobJsE6Q,False,False
jT3VSQOIa_o,False,False
JILpaq18XFs,True,False
HNVQXKk69V8,False,False
RbJcovyE5Fc,True,False
ePrdFwnowAY,True,False
XGljkf4GAF0,True,False
BEj0qI-PWfQ,True,False
EEwpgyt_Zwk,True,False
Sx4alvWLlMs,True,False
R6pPxPVN5So,True,False
xE-OwjPs3d0,True,False
JkfiGDcFBto,True,False
IDpGiPsbIlI,False,False
-xiYddzUI7I,True,False
icCkPspgWb0,True,False
FJ22C3dEJoM,True,False
UNze1KWxC9I,True,False
eokRWe8Ecoo,True,False
mDiCSg01jaQ,False,False
t3HqYnsjFno,False,False
dpiBMVGdFvc,False,False
kXb3TBWZPUA,True,False
gIiFnVwkojI,False,False
dUiVQKGgzKk,True,False
L0ipim2f-1w,False,False
1IJhViNokxI,False,False
eD1V675pbpo,False,False
hOM3uiu0XjM,False,False
eEM25NGFV04,True,False
drWy4OyQX38,True,False
c8GmgSX1xDs,True,False
JIPOx-tJzag,True,False
NTIrwTtPwL4,False,False
FjiiCPTXeRg,True,False
ZahmTul5NOg,False,False
Zi16JIyqVT4,False,False
b3Fu7NbpfWA,False,False
U2b5i3EYPuU,False,False
KsrlCA2asJs,False,False
KXDI1eI2xe0,True,False
mjh4Wer_3l4,True,False
ifQDjwn4qd8,True,False
puH4dQqNuf0,True,False
0utUCmfflTo,True,False
5yckFPhcusE,False,False
BFyZHZpgd0k,True,False
XFB6oGUSvIg,True,False
y6fTFRLGETI,True,False
YWI7qVBSv2s,True,False
D0s6VhBReVc,True,False
cSZ55chK4YI,True,False
D1C3PwAc8PU,True,False
4JeSK5opp_k,False,False
XQtAk4LQcpw,False,False
U7Qdc2ggPHc,False,False
Uh5JkW7TXDA,True,False
vum6Ymho5TQ,False,False
nIb90X8vNAA,True,False
5Gfs_KCMrF0,True,False
I5lZgNcBL0k,True,False
M0tS6_T1CLM,True,False
NtWzBaYIix8,True,False
0xMLMfuMo0E,True,False
wiJkzh0acXo,True,False
Z4blpbkheoA,True,False
EUDtIrp_Xzg,True,False
oQNdUPhV3dM,True,False
A5NM1_P5UQk,True,False
3tyuHaNrlrE,True,False
p9ydAaEjYak,True,False
kHgTgkGbYsQ,True,False
mDSVzrev_6w,False,False
V-rnfuiflNg,True,False
lMohAk_KqAk,False,False
L_cg5qaFcIA,True,False
QKjBtqMp7M4,False,False
5dOHJZ1i_wA,False,False
yA-yS5xi30k,False,False
Gt_PVh0-doo,False,False
CCnEYtE0fBg,False,False
VMZUNRnprK4,True,False
-KBamunfpUU,False,False
tJG8Pt1_RPE,False,False
jpbZVA0mapE,False,False
tYTC4DfOBqg,True,False
xjvrxva-qU8,False,False
_db4v74G_9s,False,False
AlUlPqcKOJk,True,False
HpTCiE_cjTE,False,False
fuRZzEeIU1I,False,False
Qi4mkEJn-dg,False,False
5IQCTE8DeY0,False,False
6MnjX1SMAR4,False,False
qpK3TW01vI8,False,False
U3M3ntG37ZQ,True,False
siBdu6xjkTA,False,False
vJm8PduiORA,False,False
mQB8E0V2oNo,False,False
YYz8QLlqJTM,False,False
bs_g-RzkxyQ,False,False
9yVmrGF_jQ8,False,False
2kp6M3yY3IE,False,False
BN7UxGASF-E,False,False
GhiWYyaKMJM,False,False
YOmBAw1MhhQ,False,False
ciZsa5QnLMs,False,False
OCN99t8Q5jA,False,False
2Tm1mf1x8Z0,False,False
eJXAnkqDXCc,False,False
YFb8us70Xbw,False,False
qpfUe-z2xoE,True,False
FmG0xHcwvlE,False,False
lyDjrgqEaA8,False,False
Idz-mzVXexk,True,False
uMsPX1eSvlQ,False,False
QejYaq2c4TI,False,False
9LuGJvUdHe4,False,False
vAqUgSvXhjY,False,False
GTk6iFfJdn4,False,False
0ZUYNpsOEYk,False,False
3EmY2E8mBiU,False,False
TFj8-X_W8EM,False,False
Eb4yxlSnp64,False,False
7ZCIIFXRmZQ,False,False
kibsybgW6XY,False,False
KhMel-J6n0U,False,False
AturjZAJNfQ,False,False
E1Sxlz69t5c,True,False
GPgRP2b0xMM,True,False
Jej6uY7Cqvk,True,False
lkDf4g-BiM0,True,False
aJPPdlTuPLw,True,False
uZ_v_gM08dM,False,False
U9UB_-HMKmA,True,False
DjxutBlZR_s,False,False
IEXdWG2t2IU,True,False
HsyOpKt4ujA,False,False
q1ae8nHF4tU,True,False
f-PnyB_3AXo,True,False
whm5mnMHSeo,False,False
sEmbxLXhgCE,True,False
7iLEQOhueSQ,False,False
N9xaucuYB_0,True,False
C2w5DBxqVXs,True,False
Ozx7IhmbnWE,False,False
48wsApYhFEs,True,False
civvvGIPuMM,True,False
DO-WLxU-wSQ,True,False
uQOSM_bUB2w,True,False
sfAxN66On2U,True,False
6V0hlyv6sss,False,False
oxIkDPPEk0k,True,False
UFMp3K9gfGY,False,False
Qe7tO1Et9zE,True,False
sQUNYonFBh0,False,False
hNt1IxM2Sug,False,False
Uf_CO6-UOWw,False,False
bbJaNdr5Z_4,False,False
kJaLyADW8Hw,True,False
HWm9uGpRdJg,False,False
mnQqjPuDHME,False,False
-2XnZe0J_7I,True,False
FoYe0U0pCjE,False,False
v9h-QAKsaz0,True,False
rrIpOxZjRfc,True,False
oEnFQkgLr5E,True,False
wmQWHYa1rzk,False,False
3c9VxYvoT-U,False,False
QCRa3cgk6ZI,False,False
aOcFhvaYrY4,True,False
nbREF9r9lFs,True,False
-tJYUsdppNU,True,False
ghOs1KSFGXE,False,False
uWmT0xHNuuM,False,False
hC8gC5fRIEQ,False,False
nDMykSkTaPU,False,False
40cg8Y4uxdw,True,False
tKeeO-Shp_c,True,False
VyKiMKG9wR4,True,False
QmMV8_0VO2s,True,False
fDOGS9tNF_8,True,False
YX6bYkDvIIw,True,False
cazqFRJCFn4,True,False
xAxNaLAR2to,False,False
d5OVYCSHVA8,True,False
pPslem8BXUU,True,False
C2p42GASnUo,True,False
874EMvMR42c,True,False
jIo_uGTAJdk,True,False
sXkXgCK_vzQ,True,False
T8lUbczP_J4,True,False
aRyXebxYT-A,False,False
nMHpJCUy9CQ,True,False
abElWBBskzk,True,False
mXpD3UFzD2I,False,False
ovkbA-apJPQ,False,False
Uw1D9AAvRkQ,True,False
cWIxd17BHgQ,True,False
zyVNuQ52PWE,True,False
42T0BNNHZA0,True,False
s3r_h1avmmA,False,False
tYWBIa3rkNQ,False,False
4xQI_6si0lQ,True,False
K4kDu6QYAU0,False,False
awhhEdpbBs0,False,False
CQFalDNEJ8Q,True,False
LyblCBI6F9Y,False,False
4AzsZdM4bvM,True,False
q53U5koyPdU,True,False
icZA3AZBZlg,True,False
zUhsIP5kI3Q,True,False
BEj1XzjjfKc,True,False
3RAF1ro5iTI,True,False
en_WZjMGB_8,False,False
-CB4jqcC0PY,False,False
bcC8xX3IO_Q,True,False
Z4nbjB2AloU,True,False
sckANtdQL6A,True,False
eqPhp9VkXGU,True,False
hszHNsuqzFg,True,False
vk64dFi6ngg,True,False
2wmNmkHTzso,True,False
ve6W5aTDg9M,False,False
TY7Ec-yNiZA,True,False
Z-6uCuUqv8w,True,False
5t9bOEF01eA,False,False
DE81yGg7vls,False,False
pnyFz6yDPcs,True,False
r25G8NjiMgA,False,False
7gZIppTtf-k,True,False
H4WHtbm_pps,True,False
Mg3tAl95IXs,True,False
jWaR5JRG0lo,True,False
iJjEAWkFCHA,True,False
EEQvn1uNChk,False,False
K9HUw5JOnio,True,False
Vlqq3c0FwUc,True,False
cce5SraJLg8,False,False
1Bgtaq7pp-U,True,False
EO9vD6SuUpI,True,False
o_Dk7qB2T2M,True,False
zeC5VAyrWas,True,False
uOAvHjZPRxQ,True,False
gEjVatCS1M4,True,False
3M3L4VIZv-U,True,False
aP9YMNBt-G8,True,False
QpbdPIw0oYk,True,False
oPCK3cw3cak,True,False
htaAOJeDuz0,True,False
761AESl3-9I,True,False
92Jh5pu1-Ks,True,False
LSDUaOkMXP8,True,False
_cb1ibkjsng,True,False
ttVrbLokTAg,True,False
mbYVI-5cPUU,False,False
Yikn1t_Aqf0,True,False
KKWL-MEI-HQ,True,False
S2dX86qlmHw,True,False
NjnOCeB3GP4,True,False
M4Z7ZbmcpUQ,True,False
6woDHjU_p5Q,True,False
7FCGpbuj1V8,True,False
MEfxAE6dTDU,True,False
WOia-p_1ZUw,True,False
t3tNFdVRxgY,True,False
XoLbi3p9_9M,True,False
omFDKZiFe1M,True,False
SJc6xWvSzRg,True,False
ZEsQZeBOMDI,True,False
q7-hPn4amcU,True,False
dm0k8jINX-A,True,False
_R-edBK71dc,True,False
lveOu7jLNh0,True,False
22VVVn1zPdM,True,False
HmalAv_X45c,True,False
PM6fSdhcw4M,True,False
92-ilwuwMTM,True,False
AFdntXoC7kE,False,False
0uSTZFM0GdE,True,False
MpsOOEK2MU4,True,False
BshicNW15B4,False,False
PVo1mHnU7WU,True,False
XXO9V1YowW4,True,False
-xSNqJQRoo4,True,False
gcr4shO0HVk,True,False
2nEBSyMsQE8,True,False
SLE4xm3Q4Og,False,False
5oOZW0E0dh0,True,False
B5PgJgdlz_Y,False,False
8znDMXX5SOU,True,False
5j0pUXAF-kU,True,False
J7TujI9Amqw,True,False
kCRqkdBPxZI,True,False
p55D9wx8Y5w,False,False
z2SoocFAxjw,True,False
M5ot7ET2CPk,False,False
xfUlR_nuBb4,True,False
bs1I1IiqgTg,False,False
Ja7NSfIsEbI,False,False
QDHYQ9Nd-GU,True,False
D_FTdwfa7rs,True,False
ohakjwIYkrE,False,False
rBQuxH_5TWk,True,False
TJWc_Rx_WCo,True,False
a-CGP8waChU,True,False
mGTmnb1IaQQ,True,False
ycisGEb0wwM,False,False
xsnf2vski5c,False,False
5ty7sbS4WlM,True,False
9HmfemznIAE,False,False
szQh7JNtthU,False,False
mstXzI2GTL4,True,False
7OxGaHfVJDw,False,False
xLVHbusosKw,True,False
zB8GME2ubSw,True,False
ipAnwilMncI,True,False
g9gSy6FhpE0,False,False
2jvtxaF_who,True,False
8q4cOM42hyg,True,False
RZ1NC5oDA08,True,False
_AkAZIk73F0,False,False
B_V1m67QIvA,False,False
7YpF6DntOYw,False,False
k2HMbfn2VyA,False,False
wt8U5KkpemQ,True,False
AOmMWW5lW3Y,True,False
Zx4EyfY5iA4,True,False
XjRQEg-SXGE,True,False
sRJOptpMh2o,True,False
SbwH4Xl9Rqk,False,False
uJQ9wltfSkg,False,True
mOMja8InsHY,False,True
HGkGyDv-0OM,True,True
aNK2_tQJSuw,True,True
fmsoBOEoBDo,True,True
DsWaAAf4d8s,False,True
GUHN1q3x7s4,True,True
fit3agw1gcE,False,False
tia_0sC922M,True,False
Z1nVkqOp4go,False,False
dKn9VrbRnqI,True,False
qBwrUqJm_wE,False,False
MpOI9MIFiwA,False,False
DbY9Q6RzCis,False,False
-rLDeY4NSwg,True,False
sjL2DnR4Xjo,True,False
YXY74kWderc,False,False
PnxYdT2czeI,True,False
Mcmoo_5dZkQ,True,False
fooS13D97-A,False,False
GlX0-BHNJv8,False,False
df-2kznhtj4,True,False
U0o3gCo1ehA,True,False
Y8s0holxJfg,True,False
Z_LhPMhkEdw,True,False
WR0y3GaR374,True,False
3h5A3vw39Z4,False,False
XVO1mg068kE,False,False
mNpLqREDX6s,False,True
